BaseID,Name,Level,HealthMax,ManaMax,Attack,Defence,AtkRate,SkillList,SkillParameters,Armor,Block,MagicDef,Gold,ExpGain,HealthRegen,ManaRegen,Speed
801,远古赏金神符,34,100,0,100,100,100,"66,192,195,214,223","1-5,1-5,1-5",0,0,0,2500,0,0,0,3
802,无名,30,26,0,800,297,100,"83,224,225","50-25,240000000-4,18-25-40",0,0,82,0,0,0,0,3
803,样例,206,26,0,800,297,100,,,0,0,50,0,0,0,0,3
804,样例,206,26,0,800,297,100,,,0,0,50,0,0,0,0,3
805,样例,206,26,0,800,297,100,,,0,0,50,0,0,0,0,3
806,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
807,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
808,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
809,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
810,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
811,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
812,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
813,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
814,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
815,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
816,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
817,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
818,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
819,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
820,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
821,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
822,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
823,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
824,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
825,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
826,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
827,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
828,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
829,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
830,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
831,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
832,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
833,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
834,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
835,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
836,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
837,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
838,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
839,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
840,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
841,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
842,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
843,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
844,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
845,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
846,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
847,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
848,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
849,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
850,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
851,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
852,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
853,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
854,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
855,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
856,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
857,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
858,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
859,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
860,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
861,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
862,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
863,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
864,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
865,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
866,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
867,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
868,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
869,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
870,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
871,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
872,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
873,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
874,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
875,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
876,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
877,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
878,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
879,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
880,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
881,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
882,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
883,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
884,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
885,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
886,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
887,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
888,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
889,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
890,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
891,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
892,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
893,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
894,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
895,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
896,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
897,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
898,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
899,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
900,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
901,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
902,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
903,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
904,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
905,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
906,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
907,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
908,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
909,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
910,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
911,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
912,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
913,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
914,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
915,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
916,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
917,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
918,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
919,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
920,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
921,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
922,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
923,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
924,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
925,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
926,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
927,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
928,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
929,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
930,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
931,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
932,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
933,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
934,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
935,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
936,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
937,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
938,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
939,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
940,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
941,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
942,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
943,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
944,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
945,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
946,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
947,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
948,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
949,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
950,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
951,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
952,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
953,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
954,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
955,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
956,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
957,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
958,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
959,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
960,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
961,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
962,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
963,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
964,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
965,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
966,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
967,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
968,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
969,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
970,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
971,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
972,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
973,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
974,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
975,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
976,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
977,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
978,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
979,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
980,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
981,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
982,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
983,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
984,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
985,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
986,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
987,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
988,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
989,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
990,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
991,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
992,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
993,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
994,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
995,,50,500,0,100,100,50,,,0,0,100,0,0,0,0,3
996,极其强大的怪物,32,500,0,100,100,50,18,,0,0,100,0,0,0,0,3
997,极其强大的怪物,332,500,0,100,100,50,,,0,0,100,0,0,0,0,3
998,无敌阻激,45,1873,0,388,185,270,"18,36,72,80","5,100-100,1-99",0,0,25,99999,99999,0,0,3
999,小怪兽,1,114514,0,114,514,213,199,,0,0,0,12450,0,0,0,3
